GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Barghest Minion 1,Hero 1,Barghest Minion 3,Barghest Minion 2,Hero 3,Hero 2,Hero 4,Goblin Minion 3,Goblin Minion 4,Goblin Minion 1,Goblin Minion 2,Goblin Master,Barghest Master
537932018,Descent2e,2,ROUND_OVER,43,7,2,75,"(7,4)","(5,16)",,,,"(5,15)",,,,"(3,7)","(4,7)","(5,9)","(9,3)"
537932018,Descent2e,3,ROUND_OVER,60,7,2,75,"(9,2)","(4,16)",,,,"(5,15)",,,,"(3,7)","(4,7)","(5,13)","(9,3)"
537932018,Descent2e,4,ROUND_OVER,71,7,2,75,"(9,2)","(4,16)",,,,"(5,15)",,,,"(3,7)","(4,7)","(4,17)","(9,3)"
537932018,Descent2e,5,ROUND_OVER,86,7,2,75,"(9,2)","(4,14)",,,,"(5,15)",,,,"(3,7)","(4,7)","(4,17)","(9,3)"
537932018,Descent2e,6,ROUND_OVER,111,7,2,75,"(9,2)","(5,13)",,,,"(4,15)",,,,"(3,7)","(4,7)","(4,17)","(9,3)"
537932018,Descent2e,7,ROUND_OVER,147,7,2,75,"(5,4)","(3,9)",,,,"(5,16)",,,,"(3,7)","(4,7)","(4,17)","(9,3)"
537932018,Descent2e,8,GAME_OVER,149,0,2,75,"(5,4)","(3,9)",,,,"(5,16)",,,,"(3,7)","(4,7)","(4,17)","(9,3)"
-591743488,Descent2e,0,ABOUT_TO_START,0,0,2,76,"(10,3)","(2,15)",,,,"(2,16)",,,,"(4,5)","(2,7)","(5,7)","(10,6)"
-591743488,Descent2e,0,ROUND_OVER,15,7,2,76,"(10,3)","(6,16)",,,,"(2,16)",,,,"(4,5)","(2,7)","(4,15)","(10,6)"
-591743488,Descent2e,1,ROUND_OVER,28,6,2,76,"(10,3)","(6,16)",,,,"(2,16)",,,,"(4,5)","(2,7)","(8,2)","(6,2)"
-591743488,Descent2e,2,ROUND_OVER,41,7,2,76,"(10,3)","(7,15)",,,,"(3,15)",,,,"(4,5)","(2,7)","(6,5)","(6,2)"
-591743488,Descent2e,3,ROUND_OVER,50,7,2,76,"(10,3)","(7,15)",,,,"(3,15)",,,,"(4,5)","(2,7)","(6,5)","(6,2)"
-591743488,Descent2e,4,ROUND_OVER,61,7,2,76,"(10,3)","(7,15)",,,,"(3,15)",,,,"(5,14)","(2,7)","(6,5)","(6,2)"
-591743488,Descent2e,5,ROUND_OVER,79,6,2,76,"(10,3)","(7,15)",,,,"(5,13)",,,,"(2,7)","(8,2)","(6,5)","(6,2)"
-591743488,Descent2e,6,ROUND_OVER,90,7,2,76,"(10,3)","(7,15)",,,,"(5,13)",,,,"(2,7)","(6,4)","(6,5)","(6,2)"
-591743488,Descent2e,7,ROUND_OVER,97,7,2,76,"(10,3)","(7,15)",,,,"(5,13)",,,,"(2,7)","(6,4)","(6,5)","(6,2)"
-591743488,Descent2e,8,ROUND_OVER,107,7,2,76,"(10,3)","(8,14)",,,,"(5,13)",,,,"(2,7)","(6,4)","(6,5)","(6,2)"
-591743488,Descent2e,9,ROUND_OVER,117,7,2,76,"(10,3)","(8,14)",,,,"(5,13)",,,,"(2,7)","(6,4)","(6,5)","(6,2)"
-591743488,Descent2e,10,ROUND_OVER,126,7,2,76,"(10,3)","(9,14)",,,,"(5,13)",,,,"(2,7)","(6,4)","(6,5)","(6,2)"
-591743488,Descent2e,11,ROUND_OVER,135,7,2,76,"(10,3)","(9,14)",,,,"(5,13)",,,,"(2,7)","(6,4)","(6,5)","(6,2)"
-591743488,Descent2e,12,ROUND_OVER,147,7,2,76,"(10,3)","(9,14)",,,,"(5,13)",,,,"(2,7)","(6,4)","(6,5)","(6,2)"
-591743488,Descent2e,13,ROUND_OVER,156,7,2,76,"(10,3)","(9,14)",,,,"(5,13)",,,,"(2,7)","(6,4)","(6,5)","(6,2)"
-591743488,Descent2e,14,ROUND_OVER,166,7,2,76,"(10,3)","(9,14)",,,,"(5,13)",,,,"(2,7)","(6,4)","(6,5)","(6,2)"
-591743488,Descent2e,15,ROUND_OVER,177,7,2,76,"(10,3)","(9,14)",,,,"(5,13)",,,,"(2,7)","(6,4)","(6,5)","(6,2)"
-591743488,Descent2e,16,ROUND_OVER,185,7,2,76,"(10,3)","(9,14)",,,,"(5,13)",,,,"(2,7)","(6,4)","(6,5)","(6,2)"
-591743488,Descent2e,17,ROUND_OVER,193,7,2,76,"(10,3)","(9,14)",,,,"(5,13)",,,,"(2,7)","(6,4)","(6,5)","(6,2)"
-591743488,Descent2e,18,ROUND_OVER,203,7,2,76,"(10,3)","(9,14)",,,,"(5,13)",,,,"(2,7)","(6,4)","(6,5)","(6,2)"
-591743488,Descent2e,19,ROUND_OVER,213,7,2,76,"(10,3)","(9,14)",,,,"(5,13)",,,,"(2,7)","(6,4)","(6,5)","(6,2)"
-591743488,Descent2e,20,GAME_OVER,214,0,2,76,"(10,3)","(9,14)",,,,"(5,13)",,,,"(2,7)","(6,4)","(6,5)","(6,2)"
747448861,Descent2e,0,ABOUT_TO_START,0,0,2,77,"(9,4)","(1,15)",,,,"(1,16)",,,,"(2,7)","(5,5)","(5,3)","(11,5)"
747448861,Descent2e,0,ROUND_OVER,26,7,2,77,"(9,4)","(6,15)",,,,"(5,15)",,,,"(2,7)","(5,5)","(4,7)","(11,5)"
747448861,Descent2e,1,ROUND_OVER,38,7,2,77,"(9,4)","(6,15)",,,,"(5,15)",,,,"(2,7)","(6,14)","(4,7)","(11,5)"
747448861,Descent2e,2,ROUND_OVER,46,7,2,77,"(9,4)","(6,15)",,,,"(5,15)",,,,"(2,7)","(6,14)","(4,7)","(11,5)"
747448861,Descent2e,3,ROUND_OVER,54,7,2,77,"(9,4)","(6,15)",,,,"(5,15)",,,,"(2,7)","(6,14)","(4,7)","(11,5)"
747448861,Descent2e,4,ROUND_OVER,68,6,2,77,"(9,4)","(10,15)",,,,"(5,15)",,,,"(3,10)","(7,7)","(4,7)","(11,5)"
747448861,Descent2e,5,ROUND_OVER,77,7,2,77,"(9,4)","(10,15)",,,,"(5,15)",,,,"(3,10)","(7,7)","(4,7)","(11,5)"
747448861,Descent2e,6,ROUND_OVER,88,7,2,77,"(9,4)","(10,15)",,,,"(5,15)",,,,"(6,15)","(7,7)","(4,7)","(11,5)"
747448861,Descent2e,7,ROUND_OVER,109,6,2,77,"(9,4)","(7,14)",,,,"(7,15)",,,,"(10,7)","(7,7)","(4,7)","(11,5)"
747448861,Descent2e,8,ROUND_OVER,118,7,2,77,"(9,4)","(7,14)",,,,"(7,15)",,,,"(10,7)","(7,7)","(4,7)","(11,5)"
747448861,Descent2e,9,ROUND_OVER,130,7,2,77,"(9,4)","(7,14)",,,,"(7,15)",,,,"(10,7)","(7,7)","(5,10)","(11,5)"
747448861,Descent2e,10,ROUND_OVER,139,7,2,77,"(9,4)","(7,14)",,,,"(7,15)",,,,"(10,7)","(7,7)","(5,10)","(11,5)"
747448861,Descent2e,11,ROUND_OVER,149,7,2,77,"(9,4)","(7,14)",,,,"(7,15)",,,,"(10,7)","(7,7)","(5,10)","(11,5)"
747448861,Descent2e,12,ROUND_OVER,163,7,2,77,"(9,4)","(7,14)",,,,"(7,15)",,,,"(10,7)","(7,7)","(5,10)","(11,5)"
747448861,Descent2e,13,ROUND_OVER,174,7,2,77,"(9,4)","(7,14)",,,,"(7,15)",,,,"(10,7)","(7,7)","(5,10)","(11,5)"
747448861,Descent2e,14,ROUND_OVER,183,7,2,77,"(9,4)","(7,14)",,,,"(7,15)",,,,"(10,7)","(7,7)","(5,10)","(11,5)"
747448861,Descent2e,15,ROUND_OVER,194,7,2,77,"(9,4)","(7,14)",,,,"(7,15)",,,,"(10,7)","(7,7)","(5,10)","(11,5)"
747448861,Descent2e,16,ROUND_OVER,204,7,2,77,"(9,4)","(7,14)",,,,"(7,15)",,,,"(10,7)","(7,7)","(5,10)","(11,5)"
747448861,Descent2e,17,ROUND_OVER,213,7,2,77,"(9,4)","(7,14)",,,,"(7,15)",,,,"(10,7)","(7,7)","(5,10)","(11,5)"
747448861,Descent2e,18,ROUND_OVER,227,7,2,77,"(9,4)","(7,14)",,,,"(7,15)",,,,"(10,7)","(7,7)","(4,14)","(11,5)"
747448861,Descent2e,19,GAME_OVER,228,0,2,77,"(9,4)","(7,14)",,,,"(7,15)",,,,"(10,7)","(7,7)","(4,14)","(11,5)"
384367416,Descent2e,0,ABOUT_TO_START,0,0,2,78,"(9,4)","(1,15)",,,,"(2,15)",,,,"(5,5)","(4,2)","(5,4)","(11,5)"
384367416,Descent2e,0,ROUND_OVER,23,7,2,78,"(9,4)","(4,10)",,,,"(2,15)",,,,"(5,5)","(2,7)","(7,9)","(11,5)"
384367416,Descent2e,1,ROUND_OVER,34,7,2,78,"(9,4)","(4,10)",,,,"(2,15)",,,,"(5,5)","(2,7)","(3,15)","(11,5)"
384367416,Descent2e,2,ROUND_OVER,53,6,2,78,"(9,4)","(4,10)",,,,"(3,14)",,,,"(5,5)","(2,7)","(10,3)","(10,5)"
384367416,Descent2e,3,ROUND_OVER,73,7,2,78,"(9,4)","(3,9)",,,,"(4,9)",,,,"(9,9)","(2,7)","(11,6)","(10,5)"
384367416,Descent2e,4,ROUND_OVER,86,7,2,78,"(10,4)","(3,9)",,,,"(4,9)",,,,"(9,9)","(2,7)","(11,6)","(10,5)"
384367416,Descent2e,5,ROUND_OVER,93,7,2,78,"(10,4)","(3,9)",,,,"(4,9)",,,,"(9,9)","(2,7)","(11,6)","(10,5)"
384367416,Descent2e,6,ROUND_OVER,100,7,2,78,"(10,4)","(3,9)",,,,"(4,9)",,,,"(9,9)","(2,7)","(11,6)","(10,5)"
384367416,Descent2e,7,ROUND_OVER,108,7,2,78,"(10,4)","(3,9)",,,,"(4,9)",,,,"(9,9)","(2,7)","(11,6)","(10,5)"
384367416,Descent2e,8,ROUND_OVER,120,7,2,78,"(10,4)","(3,9)",,,,"(4,9)",,,,"(8,12)","(2,7)","(11,6)","(10,5)"
384367416,Descent2e,9,ROUND_OVER,129,7,2,78,"(10,4)","(3,9)",,,,"(4,9)",,,,"(6,15)","(2,7)","(11,6)","(10,5)"
384367416,Descent2e,10,ROUND_OVER,160,7,2,78,"(10,4)","(3,9)",,,,"(4,9)",,,,"(6,15)","(2,7)","(11,6)","(10,5)"
384367416,Descent2e,11,ROUND_OVER,189,7,2,78,"(10,4)","(4,10)",,,,"(3,9)",,,,"(6,15)","(2,7)","(11,6)","(10,5)"
384367416,Descent2e,12,GAME_OVER,224,2,2,78,"(10,4)","(3,10)",,,,"(3,14)",,,,"(6,15)","(2,7)","(11,6)","(10,5)"
-1709789930,Descent2e,0,ABOUT_TO_START,0,0,2,79,"(7,3)","(2,15)",,,,"(2,16)",,,,"(2,6)","(5,3)","(5,2)","(11,4)"
-1709789930,Descent2e,0,ROUND_OVER,34,7,2,79,"(10,5)","(5,12)",,,,"(3,10)",,,,"(2,6)","(8,8)","(5,5)","(9,8)"
-1709789930,Descent2e,1,ROUND_OVER,43,7,2,79,"(10,5)","(5,12)",,,,"(3,10)",,,,"(2,6)","(8,8)","(5,5)","(9,5)"
-1709789930,Descent2e,2,ROUND_OVER,54,7,2,79,"(10,5)","(5,12)",,,,"(4,8)",,,,"(2,6)","(8,8)","(5,5)","(9,5)"
-1709789930,Descent2e,3,ROUND_OVER,66,6,2,79,"(10,5)","(5,12)",,,,"(4,8)",,,,"(8,12)","(7,7)","(5,5)","(9,5)"
-1709789930,Descent2e,4,ROUND_OVER,88,7,2,79,"(10,5)","(5,12)",,,,"(4,8)",,,,"(6,16)","(7,7)","(5,5)","(9,5)"
-1709789930,Descent2e,5,ROUND_OVER,114,7,2,79,"(10,5)","(4,9)",,,,"(5,8)",,,,"(6,16)","(7,7)","(5,5)","(9,5)"
-1709789930,Descent2e,6,ROUND_OVER,146,7,2,79,"(10,5)","(4,11)",,,,"(4,8)",,,,"(6,16)","(9,11)","(5,5)","(9,5)"
-1709789930,Descent2e,7,ROUND_OVER,176,7,2,79,"(10,5)","(4,11)",,,,"(4,8)",,,,"(6,16)","(9,11)","(5,5)","(9,5)"
-1709789930,Descent2e,8,GAME_OVER,177,0,2,79,"(10,5)","(4,11)",,,,"(4,8)",,,,"(6,16)","(9,11)","(5,5)","(9,5)"
-787403435,Descent2e,0,ABOUT_TO_START,0,0,2,80,"(9,5)","(1,15)",,,,"(2,16)",,,,"(5,3)","(2,2)","(4,3)","(11,6)"
-787403435,Descent2e,0,ROUND_OVER,32,7,2,80,"(9,2)","(3,14)",,,,"(6,15)",,,,"(5,7)","(4,7)","(3,8)","(10,3)"
-787403435,Descent2e,1,ROUND_OVER,42,7,2,80,"(9,2)","(3,14)",,,,"(6,15)",,,,"(5,7)","(4,7)","(4,13)","(10,3)"
-787403435,Descent2e,2,ROUND_OVER,62,7,2,80,"(9,2)","(3,14)",,,,"(7,15)",,,,"(4,16)","(4,7)","(4,13)","(10,3)"
-787403435,Descent2e,3,ROUND_OVER,79,6,2,80,"(9,2)","(5,16)",,,,"(7,15)",,,,"(4,7)","(7,3)","(3,16)","(10,3)"
-787403435,Descent2e,4,ROUND_OVER,104,7,2,80,"(9,2)","(6,14)",,,,"(8,10)",,,,"(4,7)","(7,3)","(3,16)","(10,3)"
-787403435,Descent2e,5,ROUND_OVER,133,7,2,80,"(9,2)","(5,15)",,,,"(8,10)",,,,"(4,7)","(7,3)","(3,16)","(10,3)"
-787403435,Descent2e,6,GAME_OVER,141,2,2,80,"(9,2)","(8,17)",,,,"(8,10)",,,,"(4,7)","(7,3)","(3,16)","(10,3)"
-1471073859,Descent2e,0,ABOUT_TO_START,0,0,2,81,"(10,6)","(2,15)",,,,"(1,15)",,,,"(3,4)","(2,6)","(2,5)","(7,4)"
-1471073859,Descent2e,0,ROUND_OVER,19,7,2,81,"(9,6)","(3,13)",,,,"(1,16)",,,,"(3,8)","(4,9)","(2,5)","(7,4)"
-1471073859,Descent2e,1,ROUND_OVER,32,7,2,81,"(9,6)","(3,13)",,,,"(1,16)",,,,"(3,8)","(4,9)","(3,9)","(7,4)"
-1471073859,Descent2e,2,ROUND_OVER,55,7,2,81,"(9,6)","(4,10)",,,,"(1,16)",,,,"(3,8)","(4,9)","(3,9)","(7,4)"
-1471073859,Descent2e,3,ROUND_OVER,72,6,2,81,"(8,7)","(4,10)",,,,"(1,16)",,,,"(3,8)","(7,7)","(3,9)","(7,4)"
-1471073859,Descent2e,4,ROUND_OVER,88,6,2,81,"(8,7)","(4,9)",,,,"(1,16)",,,,"(3,8)","(7,7)","(9,3)","(7,4)"
-1471073859,Descent2e,5,ROUND_OVER,121,6,2,81,"(8,7)","(5,6)",,,,"(3,17)",,,,"(7,7)","(6,5)","(9,3)","(7,4)"
-1471073859,Descent2e,6,ROUND_OVER,131,7,2,81,"(8,7)","(5,6)",,,,"(3,17)",,,,"(7,7)","(6,5)","(9,3)","(7,4)"
-1471073859,Descent2e,7,ROUND_OVER,145,7,2,81,"(8,7)","(5,6)",,,,"(3,17)",,,,"(7,7)","(6,5)","(9,3)","(7,4)"
-1471073859,Descent2e,8,ROUND_OVER,155,7,2,81,"(8,7)","(5,6)",,,,"(3,17)",,,,"(7,7)","(6,5)","(9,3)","(7,4)"
-1471073859,Descent2e,9,ROUND_OVER,171,7,2,81,"(8,7)","(5,6)",,,,"(3,17)",,,,"(7,7)","(6,5)","(9,3)","(7,4)"
-1471073859,Descent2e,10,ROUND_OVER,187,7,2,81,"(8,7)","(5,6)",,,,"(3,17)",,,,"(7,7)","(6,5)","(9,3)","(7,4)"
-1471073859,Descent2e,11,ROUND_OVER,201,7,2,81,"(8,7)","(5,6)",,,,"(3,17)",,,,"(7,7)","(6,5)","(9,3)","(7,4)"
-1471073859,Descent2e,12,ROUND_OVER,220,7,2,81,"(8,7)","(5,6)",,,,"(3,17)",,,,"(7,7)","(6,5)","(9,3)","(7,4)"
-1471073859,Descent2e,13,ROUND_OVER,235,7,2,81,"(8,7)","(5,6)",,,,"(3,17)",,,,"(7,7)","(6,5)","(9,3)","(7,4)"
-1471073859,Descent2e,14,ROUND_OVER,250,7,2,81,"(8,7)","(5,6)",,,,"(3,17)",,,,"(7,7)","(6,5)","(9,3)","(7,4)"
-1471073859,Descent2e,15,ROUND_OVER,267,7,2,81,"(8,7)","(5,6)",,,,"(3,17)",,,,"(7,7)","(6,5)","(9,3)","(7,4)"
-1471073859,Descent2e,16,ROUND_OVER,283,7,2,81,"(8,7)","(5,6)",,,,"(3,17)",,,,"(7,7)","(6,5)","(9,3)","(7,4)"
-1471073859,Descent2e,17,ROUND_OVER,300,7,2,81,"(8,7)","(5,6)",,,,"(3,17)",,,,"(7,7)","(6,5)","(9,3)","(7,4)"
-1471073859,Descent2e,18,ROUND_OVER,315,7,2,81,"(8,7)","(5,6)",,,,"(3,17)",,,,"(7,7)","(6,5)","(9,3)","(7,4)"
-1471073859,Descent2e,19,ROUND_OVER,351,7,2,81,"(8,7)","(5,6)",,,,"(3,17)",,,,"(7,7)","(6,5)","(9,3)","(7,4)"
-1471073859,Descent2e,20,GAME_OVER,352,0,2,81,"(8,7)","(5,6)",,,,"(3,17)",,,,"(7,7)","(6,5)","(9,3)","(7,4)"
-1780393583,Descent2e,0,ABOUT_TO_START,0,0,2,82,"(9,3)","(2,16)",,,,"(2,15)",,,,"(5,4)","(5,5)","(3,2)","(6,3)"
-1780393583,Descent2e,0,ROUND_OVER,28,7,2,82,"(9,3)","(10,10)",,,,"(4,12)",,,,"(8,13)","(5,5)","(4,11)","(6,3)"
-1780393583,Descent2e,1,ROUND_OVER,47,6,2,82,"(9,3)","(10,10)",,,,"(4,10)",,,,"(6,16)","(5,5)","(11,4)","(6,3)"
-1780393583,Descent2e,2,ROUND_OVER,62,7,2,82,"(9,3)","(9,9)",,,,"(5,6)",,,,"(6,16)","(5,5)","(11,4)","(6,3)"
-1780393583,Descent2e,3,ROUND_OVER,98,7,2,82,"(9,3)","(9,7)",,,,"(5,6)",,,,"(6,16)","(5,7)","(8,14)","(6,3)"
-1780393583,Descent2e,4,ROUND_OVER,133,7,2,82,"(9,3)","(10,5)",,,,"(5,6)",,,,"(6,16)","(5,7)","(8,14)","(6,3)"
-1780393583,Descent2e,5,GAME_OVER,134,0,2,82,"(9,3)","(10,5)",,,,"(5,6)",,,,"(6,16)","(5,7)","(8,14)","(6,3)"
1609126606,Descent2e,0,ABOUT_TO_START,0,0,2,83,"(6,2)","(2,15)",,,,"(2,16)",,,,"(5,2)","(2,2)","(2,3)","(9,3)"
1609126606,Descent2e,0,ROUND_OVER,17,7,2,83,"(6,2)","(3,15)",,,,"(2,16)",,,,"(2,7)","(3,7)","(4,7)","(9,3)"
1609126606,Descent2e,1,ROUND_OVER,28,7,2,83,"(6,2)","(3,15)",,,,"(2,16)",,,,"(4,14)","(3,7)","(4,7)","(9,3)"
1609126606,Descent2e,2,ROUND_OVER,37,7,2,83,"(6,2)","(3,15)",,,,"(2,16)",,,,"(4,14)","(3,7)","(4,7)","(9,3)"
1609126606,Descent2e,3,ROUND_OVER,50,7,2,83,"(6,2)","(5,15)",,,,"(2,15)",,,,"(4,14)","(3,7)","(4,7)","(9,3)"
1609126606,Descent2e,4,ROUND_OVER,70,6,2,83,"(6,2)","(5,16)",,,,"(2,15)",,,,"(3,7)","(8,2)","(6,16)","(9,3)"
1609126606,Descent2e,5,ROUND_OVER,90,6,2,83,"(6,2)","(6,14)",,,,"(2,15)",,,,"(3,7)","(7,4)","(8,2)","(9,3)"
1609126606,Descent2e,6,ROUND_OVER,104,7,2,83,"(6,2)","(6,14)",,,,"(2,15)",,,,"(4,10)","(7,4)","(8,2)","(9,3)"
1609126606,Descent2e,7,ROUND_OVER,131,7,2,83,"(6,2)","(5,13)",,,,"(3,13)",,,,"(4,10)","(7,4)","(7,3)","(9,3)"
1609126606,Descent2e,8,ROUND_OVER,140,7,2,83,"(6,2)","(5,13)",,,,"(3,13)",,,,"(4,10)","(7,4)","(7,3)","(9,3)"
1609126606,Descent2e,9,ROUND_OVER,150,7,2,83,"(6,2)","(4,11)",,,,"(3,13)",,,,"(4,10)","(7,4)","(7,3)","(9,3)"
1609126606,Descent2e,10,ROUND_OVER,161,7,2,83,"(6,2)","(4,11)",,,,"(3,13)",,,,"(4,10)","(7,4)","(7,3)","(9,3)"
1609126606,Descent2e,11,ROUND_OVER,172,7,2,83,"(6,2)","(4,11)",,,,"(3,13)",,,,"(4,10)","(7,4)","(7,3)","(9,3)"
1609126606,Descent2e,12,ROUND_OVER,182,7,2,83,"(6,2)","(4,11)",,,,"(3,13)",,,,"(4,10)","(7,4)","(7,3)","(9,3)"
1609126606,Descent2e,13,ROUND_OVER,189,7,2,83,"(6,2)","(4,11)",,,,"(3,13)",,,,"(4,10)","(7,4)","(7,3)","(9,3)"
1609126606,Descent2e,14,ROUND_OVER,198,7,2,83,"(6,2)","(4,11)",,,,"(3,13)",,,,"(4,10)","(7,4)","(7,3)","(9,3)"
1609126606,Descent2e,15,ROUND_OVER,207,7,2,83,"(6,2)","(4,11)",,,,"(3,13)",,,,"(4,10)","(7,4)","(7,3)","(9,3)"
1609126606,Descent2e,16,ROUND_OVER,218,7,2,83,"(6,2)","(4,11)",,,,"(3,13)",,,,"(4,10)","(7,4)","(7,3)","(9,3)"
1609126606,Descent2e,17,ROUND_OVER,227,7,2,83,"(6,2)","(4,11)",,,,"(3,13)",,,,"(4,10)","(7,4)","(7,3)","(9,3)"
1609126606,Descent2e,18,ROUND_OVER,250,7,2,83,"(6,2)","(4,11)",,,,"(3,13)",,,,"(4,10)","(7,4)","(7,3)","(8,4)"
1609126606,Descent2e,19,ROUND_OVER,281,7,2,83,"(6,2)","(4,11)",,,,"(3,13)",,,,"(5,13)","(7,4)","(9,3)","(7,3)"
1609126606,Descent2e,20,GAME_OVER,282,0,2,83,"(6,2)","(4,11)",,,,"(3,13)",,,,"(5,13)","(7,4)","(9,3)","(7,3)"
1217665948,Descent2e,0,ABOUT_TO_START,0,0,2,84,"(10,4)","(2,15)",,,,"(1,16)",,,,"(5,4)","(2,4)","(5,3)","(6,2)"
1217665948,Descent2e,0,ROUND_OVER,27,7,2,84,"(10,4)","(4,10)",,,,"(1,16)",,,,"(3,7)","(5,14)","(4,8)","(6,2)"
1217665948,Descent2e,1,ROUND_OVER,45,7,2,84,"(10,4)","(4,10)",,,,"(3,12)",,,,"(3,7)","(5,14)","(4,8)","(6,2)"
1217665948,Descent2e,2,ROUND_OVER,60,7,2,84,"(10,4)","(4,11)",,,,"(3,12)",,,,"(3,7)","(5,14)","(4,8)","(6,2)"
1217665948,Descent2e,3,ROUND_OVER,75,6,2,84,"(10,4)","(3,10)",,,,"(3,12)",,,,"(3,7)","(9,2)","(5,15)","(6,2)"
1217665948,Descent2e,4,GAME_OVER,108,2,2,84,"(10,4)","(5,16)",,,,"(7,15)",,,,"(3,7)","(9,2)","(5,15)","(6,2)"
-2052715812,Descent2e,0,ABOUT_TO_START,0,0,2,85,"(9,2)","(1,16)",,,,"(1,15)",,,,"(5,2)","(4,6)","(3,3)","(6,4)"
-2052715812,Descent2e,0,ROUND_OVER,39,7,2,85,"(9,2)","(5,7)",,,,"(3,14)",,,,"(4,7)","(4,6)","(4,8)","(10,3)"
-2052715812,Descent2e,1,ROUND_OVER,53,6,2,85,"(9,2)","(5,7)",,,,"(3,14)",,,,"(4,7)","(10,6)","(6,16)","(10,3)"
-2052715812,Descent2e,2,ROUND_OVER,74,7,2,85,"(9,2)","(5,7)",,,,"(9,14)",,,,"(5,15)","(8,11)","(6,16)","(10,3)"
-2052715812,Descent2e,3,ROUND_OVER,102,7,2,85,"(9,2)","(5,7)",,,,"(7,11)",,,,"(5,15)","(8,11)","(6,16)","(10,3)"
-2052715812,Descent2e,4,ROUND_OVER,140,6,2,85,"(9,2)","(4,7)",,,,"(6,16)",,,,"(5,15)","(10,7)","(10,6)","(10,3)"
-2052715812,Descent2e,5,GAME_OVER,141,0,2,85,"(9,2)","(4,7)",,,,"(6,16)",,,,"(5,15)","(10,7)","(10,6)","(10,3)"
-2102617675,Descent2e,0,ABOUT_TO_START,0,0,2,86,"(9,4)","(1,16)",,,,"(2,16)",,,,"(5,6)","(3,4)","(4,6)","(8,2)"
-2102617675,Descent2e,0,ROUND_OVER,22,7,2,86,"(9,4)","(1,16)",,,,"(2,16)",,,,"(5,6)","(3,11)","(3,13)","(8,2)"
-2102617675,Descent2e,1,ROUND_OVER,36,7,2,86,"(9,4)","(3,15)",,,,"(2,16)",,,,"(5,6)","(3,11)","(4,17)","(8,2)"
-2102617675,Descent2e,2,ROUND_OVER,57,6,2,86,"(9,4)","(3,15)",,,,"(2,15)",,,,"(3,9)","(4,15)","(8,4)","(8,2)"
-2102617675,Descent2e,3,ROUND_OVER,70,6,2,86,"(9,4)","(3,15)",,,,"(3,14)",,,,"(3,9)","(11,4)","(8,4)","(8,2)"
-2102617675,Descent2e,4,ROUND_OVER,81,7,2,86,"(9,4)","(4,11)",,,,"(3,14)",,,,"(3,9)","(11,4)","(8,4)","(8,2)"
-2102617675,Descent2e,5,ROUND_OVER,93,7,2,86,"(9,4)","(4,11)",,,,"(3,14)",,,,"(3,9)","(11,4)","(8,4)","(8,2)"
-2102617675,Descent2e,6,ROUND_OVER,107,7,2,86,"(9,4)","(4,10)",,,,"(3,14)",,,,"(3,9)","(11,4)","(8,4)","(8,2)"
-2102617675,Descent2e,7,ROUND_OVER,124,7,2,86,"(9,4)","(4,10)",,,,"(3,14)",,,,"(3,9)","(11,4)","(8,4)","(8,2)"
-2102617675,Descent2e,8,ROUND_OVER,143,6,2,86,"(9,4)","(3,9)",,,,"(4,11)",,,,"(11,4)","(9,3)","(8,4)","(8,2)"
-2102617675,Descent2e,9,ROUND_OVER,152,7,2,86,"(9,4)","(3,9)",,,,"(4,11)",,,,"(11,4)","(9,3)","(8,4)","(8,2)"
-2102617675,Descent2e,10,ROUND_OVER,160,7,2,86,"(9,4)","(3,9)",,,,"(4,11)",,,,"(11,4)","(9,3)","(8,4)","(8,2)"
-2102617675,Descent2e,11,ROUND_OVER,172,7,2,86,"(9,4)","(3,9)",,,,"(4,10)",,,,"(11,4)","(9,3)","(8,4)","(8,2)"
-2102617675,Descent2e,12,ROUND_OVER,183,7,2,86,"(9,4)","(3,9)",,,,"(4,10)",,,,"(11,4)","(9,3)","(8,4)","(8,2)"
-2102617675,Descent2e,13,ROUND_OVER,192,7,2,86,"(9,4)","(3,9)",,,,"(4,10)",,,,"(11,4)","(9,3)","(8,4)","(8,2)"
-2102617675,Descent2e,14,ROUND_OVER,203,7,2,86,"(9,4)","(3,9)",,,,"(4,10)",,,,"(11,4)","(9,3)","(8,4)","(8,2)"
-2102617675,Descent2e,15,ROUND_OVER,210,7,2,86,"(9,4)","(3,9)",,,,"(4,10)",,,,"(11,4)","(9,3)","(8,4)","(8,2)"
-2102617675,Descent2e,16,ROUND_OVER,220,7,2,86,"(9,4)","(3,9)",,,,"(4,10)",,,,"(11,4)","(9,3)","(8,4)","(8,2)"
-2102617675,Descent2e,17,ROUND_OVER,231,7,2,86,"(9,4)","(3,9)",,,,"(4,10)",,,,"(11,4)","(9,3)","(8,4)","(8,2)"
-2102617675,Descent2e,18,ROUND_OVER,239,7,2,86,"(9,4)","(3,9)",,,,"(4,10)",,,,"(11,4)","(9,3)","(8,4)","(8,2)"
-2102617675,Descent2e,19,ROUND_OVER,269,7,2,86,"(9,4)","(3,9)",,,,"(3,14)",,,,"(11,4)","(9,3)","(8,4)","(8,2)"
-2102617675,Descent2e,20,GAME_OVER,270,0,2,86,"(9,4)","(3,9)",,,,"(3,14)",,,,"(11,4)","(9,3)","(8,4)","(8,2)"
